id,name,now_cost,position,team,total_points,dreamteam_count,transfers_in_event,clean_sheets,goals_conceded_per_90,saves_per_90,influence_rank_type,points_per_game,selected_rank,corners_and_indirect_freekicks_order,event_points,mng_draw,penalties_order,web_name,team_join_date,influence_rank,bonus,mng_underdog_win,news,ict_index,expected_goals_per_90,value_form,expected_assists,transfers_out_event,expected_goals,creativity_rank_type,expected_assists_per_90,points_per_game_rank_type,form_rank_type,status,cost_change_start_fall,threat_rank,yellow_cards,bps,can_select,expected_goal_involvements_per_90,minutes,starts_per_90,penalties_saved,opta_code,saves,form,cost_change_start,threat,points_per_game_rank,cost_change_event_fall,direct_freekicks_order,penalties_missed,transfers_out,region,mng_underdog_draw,cost_change_event,selected_by_percent,chance_of_playing_next_round,chance_of_playing_this_round,ict_index_rank,expected_goals_conceded_per_90,mng_win,ep_this,value_season,mng_loss,clean_sheets_per_90,ep_next,news_added,goals_scored,starts,mng_clean_sheets,form_rank,assists,mng_goals_scored,expected_goals_conceded,now_cost_rank,now_cost_rank_type,red_cards,in_dreamteam,transfers_in,goals_conceded,own_goals,selected_rank_type,influence,expected_goal_involvements,threat_rank_type,creativity,creativity_rank,ict_index_rank_type
43,Kaine Kesler-Hayden,40,DEF,Aston Villa,0,0,0,0,0.0,0.0,200,0.0,703,,0,0,,Kesler-Hayden,,576,0,0,Has joined Preston North End for the rest of the season,0.0,0.0,0.0,0.00,3,0.00,197,0.0,198,159,u,0,519,0,0,False,0.0,0,0.0,0,p465390,0,0.0,0,0.0,581,0,,0,1634,,0,0,0.0,0.0,0.0,577,0.0,0,0.0,0.0,0,0.0,0.0,2024-08-09T11:14:21.895838Z,0,0,0,468,0,0,0.00,656,186,0,False,0,0,0,236,0.0,0.00,184,0.0,558,200
44,Ezri Konsa Ngoyo,44,DEF,Aston Villa,50,2,5723,2,1.61,0.0,51,2.3,56,,1,0,,Konsa,2019-07-11,135,5,0,,49.4,0.03,0.7,0.41,5912,0.59,72,0.02,69,26,a,1,226,0,236,True,0.05,1901,1.04,0,p199798,0,3.0,-1,81.0,220,0,,0,1572327,241.0,0,0,6.5,100.0,100.0,213,1.27,0,3.0,11.4,0,0.09,3.0,2024-11-21T08:30:08.587167Z,1,22,0,110,0,0,26.78,499,93,0,False,1011120,34,0,20,331.4,1.00,61,81.6,259,65
45,Ian Maatsen,45,DEF,Aston Villa,19,0,772,0,1.82,0.0,116,1.1,188,,1,0,,Maatsen,2024-06-28,321,0,0,,39.4,0.03,0.1,1.43,1043,0.17,30,0.29,132,100,a,5,213,2,67,True,0.32,445,0.61,0,p441302,0,0.5,-5,92.0,405,0,,0,325378,152.0,0,0,1.2,100.0,100.0,247,1.31,0,0.5,4.2,0,0.0,0.5,2024-11-14T10:00:07.838636Z,0,3,0,335,1,0,6.48,391,69,0,False,80758,9,0,75,110.2,1.60,53,190.6,147,76
46,Filip Marschall,40,GKP,Aston Villa,0,0,0,0,0.0,0.0,62,0.0,764,,0,0,,Marschall,,572,0,0,Has joined MK Dons for the rest of the season,0.0,0.0,0.0,0.00,0,0.00,44,0.0,62,55,u,0,515,0,0,False,0.0,0,0.0,0,p462381,0,0.0,0,0.0,577,0,,0,85,,0,0,0.0,0.0,0.0,573,0.0,0,0.0,0.0,0,0.0,0.0,2024-07-18T09:50:40.812599Z,0,0,0,464,0,0,0.00,652,53,0,False,0,0,0,78,0.0,0.00,30,0.0,554,62
47,Emiliano Martínez Romero,50,GKP,Aston Villa,65,1,12266,3,1.53,2.64,9,2.7,30,,2,0,,Martinez,2020-09-16,28,2,0,,53.4,0.0,0.6,0.01,12525,0.00,78,0.0,29,12,a,0,733,2,261,True,0.0,2115,1.02,1,p98980,62,3.0,0,0.0,156,0,,0,1455319,10.0,0,0,11.3,100.0,100.0,197,1.25,0,3.0,13.0,0,0.13,3.0,2025-01-11T01:30:08.408211Z,0,24,0,116,0,0,29.40,197,8,0,False,1213367,36,0,6,533.4,0.01,74,0.0,739,9
48,John McGinn,52,MID,Aston Villa,44,0,562,3,1.59,0.0,127,2.2,239,,1,0,,McGinn,2018-08-08,290,1,0,,63.2,0.13,0.1,1.96,559,1.89,53,0.13,110,164,a,3,145,4,196,True,0.26,1360,1.12,0,p122806,0,0.5,-3,159.0,249,0,,0,257313,243.0,0,0,0.6,100.0,100.0,155,1.29,0,0.5,8.5,0,0.2,0.5,2025-01-04T19:30:07.992156Z,0,17,0,344,3,0,19.54,162,98,0,False,95395,24,0,73,138.0,3.85,90,336.2,69,90
49,Tyrone Mings,44,DEF,Aston Villa,16,1,15,1,0.96,0.0,117,2.7,438,,0,0,,Mings,2019-07-08,326,3,0,Knee injury - 50% chance of playing,15.1,0.04,0.6,0.06,1210,0.21,116,0.01,42,30,d,1,351,1,71,True,0.05,467,0.96,0,p149484,0,2.8,-1,20.0,152,0,,0,19926,241.0,0,0,0.1,50.0,0.0,364,0.95,0,0.0,3.6,0,0.19,1.4,2025-01-27T01:00:08.420699Z,0,5,0,124,0,0,4.93,491,88,0,False,21534,5,0,153,104.2,0.27,117,26.7,356,122
50,Kosta Nedeljković,39,DEF,Aston Villa,5,0,355,0,2.98,0.0,150,1.0,232,,1,0,,Nedeljkovic,2024-01-22,424,0,0,Loaned to RB Leipzig,3.0,0.0,0.1,0.02,2010,0.00,147,0.01,138,106,u,1,489,0,11,False,0.01,121,0.0,0,p578545,0,0.2,-1,0.0,414,0,,0,232523,190.0,0,0,0.7,0.0,,451,1.66,0,0.2,1.3,0,0.0,0.0,2025-02-03T18:30:15.024412Z,0,0,0,359,0,0,2.23,748,254,0,False,256190,4,0,86,22.8,0.02,169,7.2,424,155
51,Robin Olsen,45,GKP,Aston Villa,1,0,145,0,2.0,4.0,39,1.0,432,,0,0,,Olsen,2022-06-10,439,0,0,,1.8,0.0,0.0,0.00,221,0.00,71,0.0,40,76,a,0,623,0,3,True,0.0,45,0.0,0,p111782,2,0.0,0,0.0,449,0,,0,14480,206.0,0,0,0.1,100.0,100.0,474,1.58,0,0.0,0.2,0,0.0,0.0,2024-10-18T16:30:05.894923Z,0,0,0,580,0,0,0.79,366,14,0,False,10674,1,0,62,17.6,0.00,64,0.0,641,39
52,Pau Torres,42,DEF,Aston Villa,32,0,18,2,1.68,0.0,66,1.8,234,,0,0,,Pau,2023-07-12,177,0,0,Foot injury - Expected back 08 Mar,41.2,0.03,0.0,0.34,1493,0.51,90,0.02,97,204,i,3,211,1,162,True,0.05,1549,1.05,0,p244954,0,0.0,-3,94.0,300,0,,0,315123,200.0,0,0,0.7,0.0,0.0,239,1.31,0,0.0,7.6,0,0.12,0.0,2024-12-30T23:30:08.107053Z,0,18,0,524,0,0,22.52,605,155,0,False,233304,29,0,87,261.2,0.85,52,55.5,304,75
53,Jacob Ramsey,54,MID,Aston Villa,41,0,1188,1,1.8,0.0,116,2.6,316,,1,0,,Ramsey,2019-02-12,262,3,0,,49.6,0.11,0.7,1.54,833,1.19,110,0.14,73,25,a,1,147,1,177,True,0.25,998,0.99,0,p232653,0,4.0,-1,158.0,176,0,,0,67870,241.0,0,0,0.3,100.0,100.0,211,1.32,0,4.0,7.6,0,0.09,4.0,2024-11-10T23:00:07.265497Z,1,11,0,64,2,0,14.60,134,80,0,False,58374,20,0,99,165.2,2.73,91,170.0,164,110
54,Morgan Rogers,56,MID,Aston Villa,97,3,31750,4,1.33,0.0,24,4.2,13,,1,0,,Rogers,2024-02-01,79,11,0,,125.5,0.17,0.4,3.05,44015,3.67,39,0.14,22,69,a,-6,48,8,305,True,0.31,1900,1.09,0,p244850,0,2.2,6,404.0,45,0,,0,2968459,241.0,0,0,23.8,100.0,100.0,43,1.22,0,2.2,17.3,0,0.19,2.2,2024-12-30T23:30:08.155716Z,6,23,0,172,5,0,25.72,100,65,0,False,4665042,28,0,4,421.0,6.72,29,428.4,48,28
55,Viljami Sinisalo,40,GKP,Aston Villa,0,0,0,0,0.0,0.0,60,0.0,766,,0,0,,Sinisalo,,566,0,0,Permanent transfer to Celtic,0.0,0.0,0.0,0.00,0,0.00,40,0.0,60,52,u,0,507,0,0,False,0.0,0,0.0,0,p248164,0,0.0,0,0.0,571,0,,0,78,,0,0,0.0,0.0,0.0,567,0.0,0,0.0,0.0,0,0.0,0.0,2024-07-18T09:43:21.242291Z,0,0,0,457,0,0,0.00,644,49,0,False,0,0,0,79,0.0,0.00,26,0.0,546,60
56,Lino da Cruz Sousa,40,DEF,Aston Villa,0,0,0,0,0.0,0.0,209,0.0,537,,0,0,,Sousa,,586,0,0,Loaned to  Bristol Rovers,0.0,0.0,0.0,0.00,32,0.00,206,0.0,208,170,u,0,532,0,0,False,0.0,0,0.0,0,p514315,0,0.0,0,0.0,592,0,,0,18754,,0,0,0.1,0.0,0.0,587,0.0,0,0.0,0.0,0,0.0,0.0,2024-08-16T11:50:34.812830Z,0,0,0,480,0,0,0.00,671,200,0,False,0,0,0,187,0.0,0.00,196,0.0,568,209
57,Youri Tielemans,55,MID,Aston Villa,66,0,1677,3,1.41,0.0,18,2.8,205,1.0,2,0,2.0,Tielemans,2023-06-14,54,6,0,,131.9,0.1,0.6,4.33,2061,2.19,7,0.19,63,43,a,0,157,4,427,True,0.29,2041,1.06,0,p166989,0,3.5,0,152.0,146,0,,1,264832,21.0,0,0,1.0,,,35,1.18,0,3.5,12.0,0,0.13,3.5,,1,24,0,93,4,0,26.83,109,68,0,False,263068,32,0,62,471.6,6.52,97,694.8,8,24
58,Ollie Watkins,89,FWD,Aston Villa,116,4,17732,6,1.59,0.0,6,4.8,25,,1,0,1.0,Watkins,2020-09-09,48,18,0,Muscle injury - 75% chance of playing,151.2,0.62,0.6,1.39,74035,11.24,9,0.08,6,6,d,1,7,0,391,True,0.7,1639,1.1,0,p178301,0,5.5,-1,784.0,20,0,,0,5332598,241.0,0,0,16.4,75.0,100.0,19,1.22,0,5.5,13.0,0,0.33,4.1,2025-02-01T22:30:07.812499Z,10,20,0,28,5,0,22.29,9,3,0,False,3493880,29,0,5,487.0,12.63,4,257.9,100,5
167,Axel Disasi,42,DEF,Aston Villa,22,0,1471,2,0.74,0.0,125,3.7,295,,0,0,,Disasi,2025-02-03,356,0,0,,15.7,0.07,0.0,0.09,783,0.29,108,0.02,13,117,a,3,300,1,84,True,0.09,363,0.99,0,p220362,0,0.2,-3,36.0,73,0,,0,82171,73.0,0,0,0.4,100.0,,362,1.56,0,0.2,5.2,0,0.5,0.2,2025-02-04T10:50:33.342940Z,1,4,0,370,0,0,6.29,602,152,0,False,67169,3,0,108,86.4,0.38,98,34.1,336,120
233,Amadou Onana,48,MID,Aston Villa,41,0,476,2,1.75,0.0,87,2.4,126,,1,0,,Onana,2024-07-22,207,5,0,,51.8,0.15,0.2,0.25,2219,1.85,143,0.02,88,134,a,2,129,4,199,True,0.17,1078,1.17,0,p449871,0,1.0,-2,180.0,208,0,,0,1456698,21.0,0,0,2.3,100.0,50.0,203,1.48,0,0.5,8.5,0,0.17,1.0,2025-01-18T23:00:08.337643Z,2,14,0,281,0,0,17.71,320,208,0,False,1439266,21,0,41,229.2,2.10,85,107.2,229,106
385,Marcus Rashford,66,MID,Aston Villa,54,1,39741,5,0.83,0.0,82,3.6,125,,0,0,3.0,Rashford,2025-02-02,197,3,0,,68.9,0.15,0.0,1.36,2354,1.60,74,0.13,39,332,a,4,116,2,186,True,0.28,975,1.11,0,p176297,0,0.0,-4,194.0,86,0,2.0,0,983283,241.0,0,0,2.3,100.0,100.0,130,1.37,0,0.0,8.2,0,0.46,0.0,2025-01-03T19:30:09.403418Z,4,12,0,762,1,0,14.79,39,20,0,False,723837,9,0,40,238.8,2.96,77,254.7,103,76
598,Lamare Bogarde,40,DEF,Aston Villa,4,0,479,0,1.81,0.0,131,0.8,327,,1,0,,Bogarde,2021-01-07,381,0,0,,9.8,0.01,0.1,0.12,286,0.04,109,0.03,171,92,a,0,377,2,16,True,0.04,348,1.03,0,p515597,0,0.5,0,11.0,499,0,,0,48493,152.0,0,0,0.3,,,393,1.15,0,0.5,1.0,0,0.0,0.5,,0,4,0,325,0,0,4.45,672,201,0,False,56240,7,0,119,55.6,0.16,128,31.4,339,131
640,Sil Swinkels,40,DEF,Aston Villa,0,0,61,0,0.0,0.0,208,0.0,492,,0,0,,Swinkels,2021-01-07,585,0,0,Loaned to Bristol Rovers,0.0,0.0,0.0,0.00,179,0.00,205,0.0,207,169,u,0,531,0,0,False,0.0,0,0.0,0,p514287,0,0.0,0,0.0,591,0,,0,6929,152.0,0,0,0.1,0.0,,586,0.0,0,0.0,0.0,0,0.0,0.0,2025-02-04T10:52:01.247463Z,0,0,0,479,0,0,0.00,670,199,0,False,8500,0,0,172,0.0,0.00,195,0.0,567,208
641,Oliwier Zych,40,GKP,Aston Villa,0,0,85,0,0.0,0.0,67,0.0,258,,0,0,,Zych,2021-01-07,587,0,0,,0.0,0.0,0.0,0.00,491,0.00,49,0.0,67,60,a,0,533,0,0,True,0.0,0,0.0,0,p516159,0,0.0,0,0.0,593,0,,0,45371,172.0,0,0,0.6,,,588,0.0,0,0.0,0.0,0,0.0,0.0,,0,0,0,481,0,0,0.00,673,58,0,False,82563,0,0,40,0.0,0.00,35,0.0,569,67
656,Kadan Young,45,MID,Aston Villa,0,0,310,0,0.0,0.0,288,0.0,360,,0,0,,Young,2022-12-10,699,0,0,,0.0,0.0,0.0,0.00,528,0.00,289,0.0,289,248,a,0,678,0,0,True,0.0,0,0.0,0,p537403,0,0.0,0,0.0,702,0,,0,44073,241.0,0,0,0.2,,,699,0.0,0,0.0,0.0,0,0.0,0.0,,0,0,0,636,0,0,0.00,449,282,0,False,57353,0,0,117,0.0,0.00,282,0.0,693,288
679,Ben Broggio,45,MID,Aston Villa,0,0,33,0,0.0,0.0,300,0.0,699,,0,0,,Broggio,2024-09-23,716,0,0,,0.0,0.0,0.0,0.00,35,0.00,300,0.0,301,260,a,0,695,0,0,True,0.0,0,0.0,0,p577731,0,0.0,0,0.0,718,0,,0,1142,241.0,0,0,0.0,,,715,0.0,0,0.0,0.0,0,0.0,0.0,,0,0,0,652,0,0,0.00,467,295,0,False,1672,0,0,294,0.0,0.00,294,0.0,709,299
710,Jamaldeen Jimoh,45,MID,Aston Villa,0,0,23,0,0.0,0.0,297,0.0,750,,0,0,,Jimoh,2024-09-23,710,0,0,,0.0,0.0,0.0,0.00,24,0.00,297,0.0,298,257,a,0,689,0,0,True,0.0,0,0.0,0,p559962,0,0.0,0,0.0,712,0,,0,112,241.0,0,0,0.0,,,709,0.0,0,0.0,0.0,0,0.0,0.0,,0,0,0,646,0,0,0.00,460,291,0,False,241,0,0,323,0.0,0.00,291,0.0,703,296
725,Donyell Malen,55,MID,Aston Villa,2,0,1327,0,2.57,0.0,211,1.0,515,,1,0,,Malen,2025-01-14,455,0,0,,5.3,0.3,0.1,0.01,857,0.23,224,0.01,224,158,a,0,297,0,7,True,0.31,70,0.0,0,p204646,0,0.7,0,37.0,482,0,,0,2962,152.0,0,0,0.1,,,432,0.82,0,0.7,0.4,0,0.0,0.7,,0,0,0,322,0,0,0.64,111,70,0,False,9072,2,0,191,12.4,0.24,161,3.0,444,205
731,Andrés García,45,DEF,Aston Villa,1,0,318,0,2.0,0.0,177,1.0,674,,1,0,,A. Garcia,2025-01-21,503,0,0,,0.3,0.0,0.1,0.01,102,0.00,163,0.02,162,101,a,0,705,0,-3,True,0.02,45,2.0,0,p606798,0,0.5,0,0.0,461,0,,0,235,200.0,0,0,0.0,,,506,2.88,0,0.5,0.2,0,0.0,0.5,,0,1,0,338,0,0,1.44,478,79,0,False,1115,1,0,227,1.4,0.01,251,2.0,448,177
737,Unai Emery,8,MNG,Aston Villa,4,0,2167,0,0.0,0.0,6,0.0,296,,0,1,,Emery,2022-11-01,518,0,0,,0.0,0.0,2.5,0.00,2374,0.00,6,0.0,6,18,a,0,450,0,0,True,0.0,0,0.0,0,man37569,0,2.0,0,0.0,524,0,,0,4126,200.0,0,0,2.9,,,519,0.0,0,2.0,5.0,1,0.0,2.0,,0,0,0,176,0,1,0.00,761,11,0,False,3252,0,0,5,0.0,0.00,6,0.0,494,6
762,Marco Asensio,60,MID,Aston Villa,0,0,2740,0,0.0,0.0,329,0.0,610,,0,0,,M.Asensio,2025-02-03,763,0,0,,0.0,0.0,0.0,0.00,65,0.00,329,0.0,329,321,a,0,762,0,0,True,0.0,0,0.0,0,p174292,0,0.0,0,0.0,763,0,,0,65,200.0,0,0,0.0,,,763,0.0,0,2.2,0.0,0,0.0,2.2,,0,0,0,749,0,0,0.00,75,48,0,False,2740,0,0,242,0.0,0.00,328,0.0,763,329
59,Max Aarons,43,DEF,Bournemouth,8,0,0,1,0.0,0.0,163,2.7,422,,0,0,,Aarons,2023-08-10,452,0,0,Season-long loan to Valencia,1.7,0.0,0.0,0.01,336,0.00,158,0.01,41,213,u,2,586,0,31,False,0.01,84,1.07,0,p232980,0,0.0,-2,0.0,151,0,,0,27012,241.0,0,0,0.1,0.0,0.0,475,0.3,0,0.0,1.9,0,1.07,0.0,2025-01-17T08:27:29.985824Z,0,1,0,536,0,0,0.28,577,133,0,False,12506,0,0,146,13.2,0.01,230,3.2,442,164
60,Tyler Adams,49,MID,Bournemouth,32,0,1071,3,1.46,0.0,93,2.3,495,,2,0,,Adams,2023-08-20,218,1,0,,37.2,0.08,0.9,0.22,385,0.79,141,0.02,99,19,a,1,288,4,157,True,0.1,861,0.94,0,p200785,0,4.5,-1,41.0,226,0,,0,4922,229.0,0,0,0.1,100.0,100.0,257,1.46,0,4.0,6.5,0,0.31,5.5,2024-12-30T23:30:08.175231Z,0,9,0,51,3,0,13.99,256,165,0,False,10356,14,0,178,221.0,1.01,157,108.9,225,132
61,Jaidon Anthony,45,MID,Bournemouth,0,0,0,0,0.0,0.0,259,0.0,463,,0,0,,Anthony,,662,0,0,Season long loan to Burnley,0.0,0.0,0.0,0.00,59,0.00,260,0.0,260,217,u,0,638,0,0,False,0.0,0,0.0,0,p444180,0,0.0,0,0.0,666,0,,0,45889,,0,0,0.1,0.0,0.0,662,0.0,0,0.0,0.0,0,0.0,0.0,2024-08-30T09:46:29.420148Z,0,0,0,597,0,0,0.00,392,242,0,False,8381,0,0,168,0.0,0.00,252,0.0,656,259
62,David Brooks,49,MID,Bournemouth,36,0,309,1,1.12,0.0,123,2.1,560,,2,0,,Brooks,2018-07-01,282,2,0,,52.7,0.26,0.4,1.40,151,1.63,104,0.22,116,65,a,1,109,3,153,True,0.48,561,0.96,0,p111317,0,2.2,-1,202.0,265,0,,0,4982,244.0,0,0,0.0,100.0,100.0,200,1.58,0,1.7,7.3,0,0.16,3.2,2024-08-12T14:30:04.440536Z,2,6,0,166,1,0,9.84,246,157,0,False,7333,7,0,214,145.6,3.03,71,186.3,150,105
63,Ryan Christie,49,MID,Bournemouth,56,0,332,8,1.13,0.0,36,2.4,377,4.0,1,0,,Christie,2021-08-31,101,2,0,,104.2,0.09,0.4,2.22,513,1.68,36,0.11,89,66,a,1,104,9,325,True,0.2,1750,1.08,0,p158499,0,2.2,-1,211.0,209,0,,0,41892,243.0,0,0,0.2,100.0,100.0,69,1.28,0,1.7,11.4,0,0.41,3.2,2025-01-12T22:30:08.539614Z,1,21,0,167,2,0,24.95,249,158,0,False,35121,22,0,124,390.6,3.90,68,438.1,45,45
64,Lewis Cook,50,MID,Bournemouth,59,0,391,4,1.21,0.0,27,2.6,396,1.0,2,0,,Cook,2016-07-08,83,2,0,,103.5,0.03,0.4,2.79,365,0.60,23,0.13,69,76,a,0,239,5,338,True,0.16,1941,0.97,0,p155408,0,2.0,0,78.0,172,0,2.0,0,52794,241.0,0,0,0.2,100.0,100.0,70,1.35,0,1.5,11.8,0,0.19,3.0,2024-11-30T22:00:07.304760Z,1,21,0,187,3,0,29.19,199,122,0,False,55171,26,0,135,415.0,3.39,134,541.9,28,46
65,Enes Ünal,54,FWD,Bournemouth,32,0,22,2,0.82,0.0,30,1.9,477,,0,0,,Enes Ünal,2024-07-01,327,4,0,Knee injury - Unknown return date,35.9,0.74,0.0,0.26,496,2.73,35,0.07,36,69,i,1,106,2,97,True,0.81,330,0.55,0,p168636,0,0.0,-1,207.0,293,0,4.0,0,44820,219.0,0,0,0.1,0.0,0.0,265,1.74,0,0.0,5.9,0,0.55,0.0,2025-01-09T16:30:08.243030Z,2,2,0,734,1,0,6.38,128,37,0,False,46776,3,0,66,104.0,2.99,30,56.1,303,32
66,Romain Faivre,50,MID,Bournemouth,0,0,0,0,0.0,0.0,320,0.0,717,,0,0,,Faivre,,747,0,0,Loaned to Brest,0.0,0.0,0.0,0.00,0,0.00,320,0.0,320,302,u,0,739,0,0,False,0.0,0,0.0,0,p441240,0,0.0,0,0.0,747,0,,0,1446,,0,0,0.0,0.0,0.0,747,0.0,0,0.0,0.0,0,0.0,0.0,2024-08-20T12:15:06.505689Z,0,0,0,715,0,0,0.00,219,138,0,False,23,0,0,303,0.0,0.00,317,0.0,745,320
67,Hamed Traorè,45,MID,Bournemouth,0,0,0,0,0.0,0.0,258,0.0,547,,0,0,,H.Traorè,,660,0,0,Season long loan to A.J.Auxerre,0.0,0.0,0.0,0.00,24,0.00,259,0.0,259,216,u,0,636,0,0,False,0.0,0,0.0,0,p424044,0,0.0,0,0.0,664,0,,0,19157,,0,0,0.0,0.0,0.0,660,0.0,0,0.0,0.0,0,0.0,0.0,2024-08-29T11:07:43.785266Z,0,0,0,595,0,0,0.00,386,241,0,False,3525,0,0,208,0.0,0.00,251,0.0,654,258
68,James Hill,39,DEF,Bournemouth,13,0,141,1,1.53,0.0,144,2.6,242,,0,0,,Hill,2022-01-05,398,0,0,Hamstring injury - 50% chance of playing,6.2,0.01,0.1,0.19,2354,0.01,125,0.1,48,105,d,1,441,0,43,True,0.11,176,1.53,0,p463981,0,0.2,-1,1.0,163,0,,0,79236,241.0,0,0,0.6,50.0,0.0,420,1.49,0,0.0,3.3,0,0.51,0.6,2025-01-15T01:00:08.846282Z,0,3,0,357,1,0,2.91,737,247,0,False,101076,3,0,89,36.8,0.20,160,23.7,371,141
69,Daniel Jebbison,45,FWD,Bournemouth,5,0,4501,0,1.7,0.0,41,0.8,202,,1,0,,Jebbison,2024-07-10,449,0,0,,8.1,0.36,0.2,0.12,2179,0.21,40,0.2,55,32,a,0,310,1,15,True,0.56,53,0.0,0,p523700,0,0.8,0,32.0,502,0,,0,510092,39.0,0,0,1.1,100.0,100.0,405,2.34,0,0.3,1.1,0,0.0,1.8,2024-08-31T06:32:40.630710Z,0,0,0,301,0,0,1.38,438,70,0,False,424402,1,0,34,14.6,0.33,42,33.9,337,42
70,Milos Kerkez,49,DEF,Bournemouth,90,2,134744,6,1.21,0.0,21,3.8,29,,1,0,,Kerkez,2023-07-20,63,8,0,,95.7,0.02,0.8,1.75,8384,0.44,11,0.08,11,14,a,-4,172,3,349,True,0.1,2087,1.03,0,p544877,0,3.8,4,133.0,67,0,,0,410333,98.0,0,0,11.5,100.0,100.0,83,1.34,0,3.3,18.4,0,0.26,4.8,2024-11-21T08:30:08.632085Z,2,24,0,75,3,0,31.12,285,32,0,False,1597855,28,0,10,450.8,2.19,33,372.5,60,12
71,Justin Kluivert,59,MID,Bournemouth,123,4,325069,10,1.06,0.0,6,5.3,20,,2,0,1.0,Kluivert,2023-07-01,21,11,0,,154.4,0.51,1.9,1.84,11173,8.74,46,0.11,6,1,a,-4,18,6,402,True,0.62,1528,1.12,0,p222683,0,11.2,4,607.0,9,-1,,0,714450,152.0,0,1,18.9,100.0,100.0,18,1.24,0,10.7,20.8,0,0.59,12.2,2024-12-27T00:30:09.136640Z,11,19,0,1,4,0,21.13,83,54,0,True,2743388,18,0,7,561.2,10.58,9,374.0,59,14
72,Chris Mepham,44,DEF,Bournemouth,0,0,0,0,0.0,0.0,240,0.0,609,,0,0,,Mepham,,630,0,0,On loan to Sunderland for the season,0.0,0.0,0.0,0.00,10,0.00,239,0.0,239,223,u,1,597,0,0,False,0.0,0,0.0,0,p223911,0,0.0,-1,0.0,636,0,,0,6240,,0,0,0.0,0.0,0.0,631,0.0,0,0.0,0.0,0,0.0,0.0,2024-09-01T09:10:00.945219Z,0,0,0,551,0,0,0.00,506,100,0,False,287,0,0,209,0.0,0.00,236,0.0,621,240
74,Dango Ouattara,50,MID,Bournemouth,86,2,34622,5,0.87,0.0,16,4.1,158,,2,0,,O.Dango,2023-01-19,51,7,0,,125.7,0.43,1.4,2.28,5948,5.87,63,0.17,25,3,a,0,37,1,322,True,0.6,1235,0.87,0,p533463,0,7.2,0,484.0,48,0,,0,35745,35.0,0,0,1.6,100.0,100.0,42,1.42,0,6.7,17.2,0,0.36,8.2,2024-11-01T16:30:07.369192Z,6,12,0,12,4,0,19.49,232,148,0,False,204456,12,0,51,479.8,8.15,20,295.8,83,27
75,Alex Paulsen,40,GKP,Bournemouth,0,0,0,0,0.0,0.0,66,0.0,640,,0,0,,Paulsen,,579,0,0,Loaned to Auckland FC,0.0,0.0,0.0,0.00,17,0.00,48,0.0,66,59,u,0,523,0,0,False,0.0,0,0.0,0,p495145,0,0.0,0,0.0,584,0,,0,2849,,0,0,0.0,0.0,0.0,580,0.0,0,0.0,0.0,0,0.0,0.0,2024-08-10T12:14:13.050842Z,0,0,0,471,0,0,0.00,661,57,0,False,0,0,0,70,0.0,0.00,34,0.0,561,66
76,Philip Billing,48,MID,Bournemouth,10,0,0,0,2.05,0.0,178,1.0,565,,0,0,,Philip,2019-07-29,383,0,0,Season-long loan to Napoli,20.4,0.28,0.0,0.97,80,0.55,147,0.5,215,278,u,2,280,1,52,False,0.78,176,0.51,0,p168991,0,0.0,-2,47.0,467,0,3.0,0,10820,58.0,0,0,0.0,0.0,0.0,338,1.71,0,0.0,2.1,0,0.0,0.0,2025-01-17T08:00:05.376061Z,0,1,0,678,0,0,3.35,297,195,0,False,6119,4,0,217,54.0,1.52,151,102.4,236,166
77,Alex Scott,47,MID,Bournemouth,11,0,6,1,1.05,0.0,170,1.4,605,,0,0,,Scott,2023-08-10,366,0,0,Knee injury - 50% chance of playing,15.8,0.04,0.0,0.17,21,0.12,173,0.06,170,276,d,3,348,0,54,True,0.1,258,0.7,0,p503139,0,0.0,-3,21.0,366,0,,0,6258,241.0,0,0,0.0,50.0,0.0,360,1.28,0,0.0,2.3,0,0.35,0.5,2024-10-25T09:00:05.962917Z,0,2,0,676,0,0,3.67,345,225,0,False,2490,3,0,241,71.0,0.29,189,65.5,285,176
78,Antoine Semenyo,56,MID,Bournemouth,102,2,71308,7,1.12,0.0,13,4.4,50,,2,0,,Semenyo,2023-01-27,38,7,0,,178.4,0.31,1.3,3.17,10964,7.02,40,0.14,20,4,a,-1,4,5,369,True,0.45,2016,1.03,0,p437730,0,7.0,1,869.0,38,0,,0,2067457,81.0,0,0,7.3,100.0,100.0,9,1.29,0,6.5,18.2,0,0.31,8.0,2024-11-13T14:00:07.717891Z,7,23,0,13,4,0,28.96,101,66,0,False,2671883,25,0,14,510.2,10.19,2,412.0,50,6
79,Marcos Senesi,46,DEF,Bournemouth,21,1,16,1,1.47,0.0,82,1.9,320,,0,0,,Senesi,2022-08-08,217,3,0,Thigh injury - Expected back 01 Apr,33.1,0.08,0.0,0.44,327,0.81,75,0.04,95,245,i,4,319,4,82,True,0.12,917,1.08,0,p221466,0,0.0,-4,29.0,286,0,,0,144162,10.0,0,0,0.3,0.0,0.0,273,1.18,0,0.0,4.6,0,0.1,0.0,2024-12-06T10:30:07.568268Z,0,11,0,665,0,0,12.04,356,52,0,False,66592,15,0,117,221.0,1.25,103,78.7,264,86
